0.42181001, 0.91903145, 0.53980572, 0.08547482, 0.00364865, 0.00004199, 0.00000013,
1.41612761, 5.71812917, 6.22442370, 1.82657685, 0.14450084, 0.00308174, 0.00001772,
1.11468218, 8.34143376, 16.82766931, 9.15168044, 1.34174918, 0.05303169, 0.00056506,
0.20571354, 2.85292664, 10.66625458, 10.75045636, 2.92102632, 0.21396250, 0.00422507,
0.00890098, 0.22877242, 1.58512340, 2.96084797, 1.49094889, 0.20239651, 0.00740691,
0.00009030, 0.00430110, 0.05523029, 0.19119145, 0.17842397, 0.04488813, 0.00304441,
0.00000021, 0.00001896, 0.00045119, 0.00289457, 0.00500618, 0.00233412, 0.00029338,
