0.00001303, 0.00005003, 0.00007968, 0.00005264, 0.00001443, 0.00000164, 0.00000008, 0.00000000,
0.00031269, 0.00196797, 0.00513822, 0.00556535, 0.00250068, 0.00046613, 0.00003605, 0.00000116,
0.00214950, 0.02217912, 0.09493732, 0.16858378, 0.12418830, 0.03795174, 0.00481137, 0.00025304,
0.00423367, 0.07161809, 0.50259059, 1.46316082, 1.76707858, 0.88533115, 0.18401012, 0.01586587,
0.00238919, 0.06626045, 0.76233329, 3.63849271, 7.20417439, 5.91742839, 2.01635916, 0.28502887,
0.00038631, 0.01756464, 0.33130546, 2.59241261, 8.41522520, 11.33217953, 6.33063443, 1.46712498,
0.00001790, 0.00133407, 0.04125394, 0.52922446, 2.81643958, 6.21794751, 5.69481670, 2.16370742,
0.00000024, 0.00002903, 0.00147182, 0.03095486, 0.27007744, 0.97753840, 1.46779510, 0.91428823,
